section	case	metric	value	unit	status	note
accession_spike	AP000342.1	truth_rows	3	rows	measured	truth classes: exact, near_known_accession, split_overlap; source: accession-spike-v1/source/truth.tsv
accession_spike	AP000342.1/threads=1;cache=process-cold	alignment_count	16	alignments	measured	accession-spike Jam screening measurement; source: accession-spike-v1/AP000342.1/local_balanced_t1_cold.json
accession_spike	AP000342.1/threads=1;cache=process-cold	cache_bytes	10790073	bytes	measured	resource metric; source: accession-spike-v1/AP000342.1/local_balanced_t1_cold.json
accession_spike	AP000342.1/threads=1;cache=process-cold	cache_hits	1447	requests	measured	resource metric; source: accession-spike-v1/AP000342.1/local_balanced_t1_cold.json
accession_spike	AP000342.1/threads=1;cache=process-cold	cache_misses	24	requests	measured	resource metric; source: accession-spike-v1/AP000342.1/local_balanced_t1_cold.json
accession_spike	AP000342.1/threads=1;cache=process-cold	candidate_count	3	candidates	measured	accession-spike Jam screening measurement; source: accession-spike-v1/AP000342.1/local_balanced_t1_cold.json
accession_spike	AP000342.1/threads=1;cache=process-cold	coverage_mean	0.865483678224	fraction	measured	accession-spike Jam screening measurement; source: accession-spike-v1/AP000342.1/local_balanced_t1_cold.json
accession_spike	AP000342.1/threads=1;cache=process-cold	decoded_bytes	25238525	bytes	measured	resource metric; source: accession-spike-v1/AP000342.1/local_balanced_t1_cold.json
accession_spike	AP000342.1/threads=1;cache=process-cold	exact_alignment_recovery	1	fraction	measured	reported recovery 1/1; source: accession-spike-v1/AP000342.1/local_balanced_t1_cold.json
accession_spike	AP000342.1/threads=1;cache=process-cold	exact_candidate_recovery	1	fraction	measured	reported recovery 1/1; source: accession-spike-v1/AP000342.1/local_balanced_t1_cold.json
accession_spike	AP000342.1/threads=1;cache=process-cold	gap_bases	38047	bases	measured	accession-spike Jam screening measurement; source: accession-spike-v1/AP000342.1/local_balanced_t1_cold.json
accession_spike	AP000342.1/threads=1;cache=process-cold	largest_gap	17670	bases	measured	accession-spike Jam screening measurement; source: accession-spike-v1/AP000342.1/local_balanced_t1_cold.json
accession_spike	AP000342.1/threads=1;cache=process-cold	metadata_requests	1462	requests	measured	resource metric; source: accession-spike-v1/AP000342.1/local_balanced_t1_cold.json
accession_spike	AP000342.1/threads=1;cache=process-cold	partial_alignment_recovery	NA	fraction	unavailable	reported recovery 0/0; denominator is zero; source: accession-spike-v1/AP000342.1/local_balanced_t1_cold.json
accession_spike	AP000342.1/threads=1;cache=process-cold	partial_candidate_recovery	NA	fraction	unavailable	reported recovery 0/0; denominator is zero; source: accession-spike-v1/AP000342.1/local_balanced_t1_cold.json
accession_spike	AP000342.1/threads=1;cache=process-cold	peak_rss_kib	419344	KiB	measured	accession-spike Jam screening measurement; source: accession-spike-v1/AP000342.1/local_balanced_t1_cold.json
accession_spike	AP000342.1/threads=1;cache=process-cold	range_requests	1456	requests	measured	resource metric; source: accession-spike-v1/AP000342.1/local_balanced_t1_cold.json
accession_spike	AP000342.1/threads=1;cache=process-cold	requested_bytes	22390624	bytes	measured	resource metric; source: accession-spike-v1/AP000342.1/local_balanced_t1_cold.json
accession_spike	AP000342.1/threads=1;cache=process-cold	returned_bytes	22390624	bytes	measured	resource metric; source: accession-spike-v1/AP000342.1/local_balanced_t1_cold.json
accession_spike	AP000342.1/threads=1;cache=process-cold	reverse_complement_alignment_recovery	NA	fraction	unavailable	reported recovery 0/0; denominator is zero; source: accession-spike-v1/AP000342.1/local_balanced_t1_cold.json
accession_spike	AP000342.1/threads=1;cache=process-cold	reverse_complement_candidate_recovery	NA	fraction	unavailable	reported recovery 0/0; denominator is zero; source: accession-spike-v1/AP000342.1/local_balanced_t1_cold.json
accession_spike	AP000342.1/threads=1;cache=process-cold	short_fragment_alignment_recovery	1	fraction	measured	reported recovery 1/1; source: accession-spike-v1/AP000342.1/local_balanced_t1_cold.json
accession_spike	AP000342.1/threads=1;cache=process-cold	short_fragment_candidate_recovery	1	fraction	measured	reported recovery 1/1; source: accession-spike-v1/AP000342.1/local_balanced_t1_cold.json
accession_spike	AP000342.1/threads=1;cache=process-cold	split_overlap_alignment_recovery	1	fraction	measured	reported recovery 1/1; source: accession-spike-v1/AP000342.1/local_balanced_t1_cold.json
accession_spike	AP000342.1/threads=1;cache=process-cold	split_overlap_candidate_recovery	1	fraction	measured	reported recovery 1/1; source: accession-spike-v1/AP000342.1/local_balanced_t1_cold.json
accession_spike	AP000342.1/threads=1;cache=process-cold	system_seconds	0.261025	seconds	measured	accession-spike Jam screening measurement; source: accession-spike-v1/AP000342.1/local_balanced_t1_cold.json
accession_spike	AP000342.1/threads=1;cache=process-cold	user_seconds	3.120136	seconds	measured	accession-spike Jam screening measurement; source: accession-spike-v1/AP000342.1/local_balanced_t1_cold.json
accession_spike	AP000342.1/threads=1;cache=process-cold	wall_seconds	3.407197435	seconds	measured	accession-spike Jam screening measurement; source: accession-spike-v1/AP000342.1/local_balanced_t1_cold.json
accession_spike	AP000342.1/threads=8;cache=process-cold	alignment_count	16	alignments	measured	accession-spike Jam screening measurement; source: accession-spike-v1/AP000342.1/local_balanced_t8_cold.json
accession_spike	AP000342.1/threads=8;cache=process-cold	cache_bytes	10790073	bytes	measured	resource metric; source: accession-spike-v1/AP000342.1/local_balanced_t8_cold.json
accession_spike	AP000342.1/threads=8;cache=process-cold	cache_hits	1447	requests	measured	resource metric; source: accession-spike-v1/AP000342.1/local_balanced_t8_cold.json
accession_spike	AP000342.1/threads=8;cache=process-cold	cache_misses	24	requests	measured	resource metric; source: accession-spike-v1/AP000342.1/local_balanced_t8_cold.json
accession_spike	AP000342.1/threads=8;cache=process-cold	candidate_count	3	candidates	measured	accession-spike Jam screening measurement; source: accession-spike-v1/AP000342.1/local_balanced_t8_cold.json
accession_spike	AP000342.1/threads=8;cache=process-cold	coverage_mean	0.865483678224	fraction	measured	accession-spike Jam screening measurement; source: accession-spike-v1/AP000342.1/local_balanced_t8_cold.json
accession_spike	AP000342.1/threads=8;cache=process-cold	decoded_bytes	25238525	bytes	measured	resource metric; source: accession-spike-v1/AP000342.1/local_balanced_t8_cold.json
accession_spike	AP000342.1/threads=8;cache=process-cold	exact_alignment_recovery	1	fraction	measured	reported recovery 1/1; source: accession-spike-v1/AP000342.1/local_balanced_t8_cold.json
accession_spike	AP000342.1/threads=8;cache=process-cold	exact_candidate_recovery	1	fraction	measured	reported recovery 1/1; source: accession-spike-v1/AP000342.1/local_balanced_t8_cold.json
accession_spike	AP000342.1/threads=8;cache=process-cold	gap_bases	38047	bases	measured	accession-spike Jam screening measurement; source: accession-spike-v1/AP000342.1/local_balanced_t8_cold.json
accession_spike	AP000342.1/threads=8;cache=process-cold	largest_gap	17670	bases	measured	accession-spike Jam screening measurement; source: accession-spike-v1/AP000342.1/local_balanced_t8_cold.json
accession_spike	AP000342.1/threads=8;cache=process-cold	metadata_requests	1462	requests	measured	resource metric; source: accession-spike-v1/AP000342.1/local_balanced_t8_cold.json
accession_spike	AP000342.1/threads=8;cache=process-cold	partial_alignment_recovery	NA	fraction	unavailable	reported recovery 0/0; denominator is zero; source: accession-spike-v1/AP000342.1/local_balanced_t8_cold.json
accession_spike	AP000342.1/threads=8;cache=process-cold	partial_candidate_recovery	NA	fraction	unavailable	reported recovery 0/0; denominator is zero; source: accession-spike-v1/AP000342.1/local_balanced_t8_cold.json
accession_spike	AP000342.1/threads=8;cache=process-cold	peak_rss_kib	721032	KiB	measured	accession-spike Jam screening measurement; source: accession-spike-v1/AP000342.1/local_balanced_t8_cold.json
accession_spike	AP000342.1/threads=8;cache=process-cold	range_requests	1456	requests	measured	resource metric; source: accession-spike-v1/AP000342.1/local_balanced_t8_cold.json
accession_spike	AP000342.1/threads=8;cache=process-cold	requested_bytes	22390624	bytes	measured	resource metric; source: accession-spike-v1/AP000342.1/local_balanced_t8_cold.json
accession_spike	AP000342.1/threads=8;cache=process-cold	returned_bytes	22390624	bytes	measured	resource metric; source: accession-spike-v1/AP000342.1/local_balanced_t8_cold.json
accession_spike	AP000342.1/threads=8;cache=process-cold	reverse_complement_alignment_recovery	NA	fraction	unavailable	reported recovery 0/0; denominator is zero; source: accession-spike-v1/AP000342.1/local_balanced_t8_cold.json
accession_spike	AP000342.1/threads=8;cache=process-cold	reverse_complement_candidate_recovery	NA	fraction	unavailable	reported recovery 0/0; denominator is zero; source: accession-spike-v1/AP000342.1/local_balanced_t8_cold.json
accession_spike	AP000342.1/threads=8;cache=process-cold	short_fragment_alignment_recovery	1	fraction	measured	reported recovery 1/1; source: accession-spike-v1/AP000342.1/local_balanced_t8_cold.json
accession_spike	AP000342.1/threads=8;cache=process-cold	short_fragment_candidate_recovery	1	fraction	measured	reported recovery 1/1; source: accession-spike-v1/AP000342.1/local_balanced_t8_cold.json
accession_spike	AP000342.1/threads=8;cache=process-cold	split_overlap_alignment_recovery	1	fraction	measured	reported recovery 1/1; source: accession-spike-v1/AP000342.1/local_balanced_t8_cold.json
accession_spike	AP000342.1/threads=8;cache=process-cold	split_overlap_candidate_recovery	1	fraction	measured	reported recovery 1/1; source: accession-spike-v1/AP000342.1/local_balanced_t8_cold.json
accession_spike	AP000342.1/threads=8;cache=process-cold	system_seconds	0.345095	seconds	measured	accession-spike Jam screening measurement; source: accession-spike-v1/AP000342.1/local_balanced_t8_cold.json
accession_spike	AP000342.1/threads=8;cache=process-cold	user_seconds	3.146982	seconds	measured	accession-spike Jam screening measurement; source: accession-spike-v1/AP000342.1/local_balanced_t8_cold.json
accession_spike	AP000342.1/threads=8;cache=process-cold	wall_seconds	1.803527142	seconds	measured	accession-spike Jam screening measurement; source: accession-spike-v1/AP000342.1/local_balanced_t8_cold.json
accession_spike	J01749.1	truth_rows	3	rows	measured	truth classes: exact, near_known_accession, reverse_complement; source: accession-spike-v1/source/truth.tsv
accession_spike	J01749.1/threads=1;cache=process-cold	alignment_count	4	alignments	measured	accession-spike Jam screening measurement; source: accession-spike-v1/J01749.1/local_balanced_t1_cold.json
accession_spike	J01749.1/threads=1;cache=process-cold	cache_bytes	551592	bytes	measured	resource metric; source: accession-spike-v1/J01749.1/local_balanced_t1_cold.json
accession_spike	J01749.1/threads=1;cache=process-cold	cache_hits	61	requests	measured	resource metric; source: accession-spike-v1/J01749.1/local_balanced_t1_cold.json
accession_spike	J01749.1/threads=1;cache=process-cold	cache_misses	24	requests	measured	resource metric; source: accession-spike-v1/J01749.1/local_balanced_t1_cold.json
accession_spike	J01749.1/threads=1;cache=process-cold	candidate_count	3	candidates	measured	accession-spike Jam screening measurement; source: accession-spike-v1/J01749.1/local_balanced_t1_cold.json
accession_spike	J01749.1/threads=1;cache=process-cold	coverage_mean	0.820454024306	fraction	measured	accession-spike Jam screening measurement; source: accession-spike-v1/J01749.1/local_balanced_t1_cold.json
accession_spike	J01749.1/threads=1;cache=process-cold	decoded_bytes	4656057	bytes	measured	resource metric; source: accession-spike-v1/J01749.1/local_balanced_t1_cold.json
accession_spike	J01749.1/threads=1;cache=process-cold	exact_alignment_recovery	1	fraction	measured	reported recovery 1/1; source: accession-spike-v1/J01749.1/local_balanced_t1_cold.json
accession_spike	J01749.1/threads=1;cache=process-cold	exact_candidate_recovery	1	fraction	measured	reported recovery 1/1; source: accession-spike-v1/J01749.1/local_balanced_t1_cold.json
accession_spike	J01749.1/threads=1;cache=process-cold	gap_bases	2349	bases	measured	accession-spike Jam screening measurement; source: accession-spike-v1/J01749.1/local_balanced_t1_cold.json
accession_spike	J01749.1/threads=1;cache=process-cold	largest_gap	2349	bases	measured	accession-spike Jam screening measurement; source: accession-spike-v1/J01749.1/local_balanced_t1_cold.json
accession_spike	J01749.1/threads=1;cache=process-cold	metadata_requests	88	requests	measured	resource metric; source: accession-spike-v1/J01749.1/local_balanced_t1_cold.json
accession_spike	J01749.1/threads=1;cache=process-cold	partial_alignment_recovery	NA	fraction	unavailable	reported recovery 0/0; denominator is zero; source: accession-spike-v1/J01749.1/local_balanced_t1_cold.json
accession_spike	J01749.1/threads=1;cache=process-cold	partial_candidate_recovery	NA	fraction	unavailable	reported recovery 0/0; denominator is zero; source: accession-spike-v1/J01749.1/local_balanced_t1_cold.json
accession_spike	J01749.1/threads=1;cache=process-cold	peak_rss_kib	65000	KiB	measured	accession-spike Jam screening measurement; source: accession-spike-v1/J01749.1/local_balanced_t1_cold.json
accession_spike	J01749.1/threads=1;cache=process-cold	range_requests	82	requests	measured	resource metric; source: accession-spike-v1/J01749.1/local_balanced_t1_cold.json
accession_spike	J01749.1/threads=1;cache=process-cold	requested_bytes	22390624	bytes	measured	resource metric; source: accession-spike-v1/J01749.1/local_balanced_t1_cold.json
accession_spike	J01749.1/threads=1;cache=process-cold	returned_bytes	22390624	bytes	measured	resource metric; source: accession-spike-v1/J01749.1/local_balanced_t1_cold.json
accession_spike	J01749.1/threads=1;cache=process-cold	reverse_complement_alignment_recovery	1	fraction	measured	reported recovery 1/1; source: accession-spike-v1/J01749.1/local_balanced_t1_cold.json
accession_spike	J01749.1/threads=1;cache=process-cold	reverse_complement_candidate_recovery	1	fraction	measured	reported recovery 1/1; source: accession-spike-v1/J01749.1/local_balanced_t1_cold.json
accession_spike	J01749.1/threads=1;cache=process-cold	short_fragment_alignment_recovery	1	fraction	measured	reported recovery 1/1; source: accession-spike-v1/J01749.1/local_balanced_t1_cold.json
accession_spike	J01749.1/threads=1;cache=process-cold	short_fragment_candidate_recovery	1	fraction	measured	reported recovery 1/1; source: accession-spike-v1/J01749.1/local_balanced_t1_cold.json
accession_spike	J01749.1/threads=1;cache=process-cold	split_overlap_alignment_recovery	NA	fraction	unavailable	reported recovery 0/0; denominator is zero; source: accession-spike-v1/J01749.1/local_balanced_t1_cold.json
accession_spike	J01749.1/threads=1;cache=process-cold	split_overlap_candidate_recovery	NA	fraction	unavailable	reported recovery 0/0; denominator is zero; source: accession-spike-v1/J01749.1/local_balanced_t1_cold.json
accession_spike	J01749.1/threads=1;cache=process-cold	system_seconds	0.030804	seconds	measured	accession-spike Jam screening measurement; source: accession-spike-v1/J01749.1/local_balanced_t1_cold.json
accession_spike	J01749.1/threads=1;cache=process-cold	user_seconds	0.107538	seconds	measured	accession-spike Jam screening measurement; source: accession-spike-v1/J01749.1/local_balanced_t1_cold.json
accession_spike	J01749.1/threads=1;cache=process-cold	wall_seconds	0.139775125004	seconds	measured	accession-spike Jam screening measurement; source: accession-spike-v1/J01749.1/local_balanced_t1_cold.json
accession_spike	J01749.1/threads=8;cache=process-cold	alignment_count	4	alignments	measured	accession-spike Jam screening measurement; source: accession-spike-v1/J01749.1/local_balanced_t8_cold.json
accession_spike	J01749.1/threads=8;cache=process-cold	cache_bytes	551592	bytes	measured	resource metric; source: accession-spike-v1/J01749.1/local_balanced_t8_cold.json
accession_spike	J01749.1/threads=8;cache=process-cold	cache_hits	61	requests	measured	resource metric; source: accession-spike-v1/J01749.1/local_balanced_t8_cold.json
accession_spike	J01749.1/threads=8;cache=process-cold	cache_misses	24	requests	measured	resource metric; source: accession-spike-v1/J01749.1/local_balanced_t8_cold.json
accession_spike	J01749.1/threads=8;cache=process-cold	candidate_count	3	candidates	measured	accession-spike Jam screening measurement; source: accession-spike-v1/J01749.1/local_balanced_t8_cold.json
accession_spike	J01749.1/threads=8;cache=process-cold	coverage_mean	0.820454024306	fraction	measured	accession-spike Jam screening measurement; source: accession-spike-v1/J01749.1/local_balanced_t8_cold.json
accession_spike	J01749.1/threads=8;cache=process-cold	decoded_bytes	4656057	bytes	measured	resource metric; source: accession-spike-v1/J01749.1/local_balanced_t8_cold.json
accession_spike	J01749.1/threads=8;cache=process-cold	exact_alignment_recovery	1	fraction	measured	reported recovery 1/1; source: accession-spike-v1/J01749.1/local_balanced_t8_cold.json
accession_spike	J01749.1/threads=8;cache=process-cold	exact_candidate_recovery	1	fraction	measured	reported recovery 1/1; source: accession-spike-v1/J01749.1/local_balanced_t8_cold.json
accession_spike	J01749.1/threads=8;cache=process-cold	gap_bases	2349	bases	measured	accession-spike Jam screening measurement; source: accession-spike-v1/J01749.1/local_balanced_t8_cold.json
accession_spike	J01749.1/threads=8;cache=process-cold	largest_gap	2349	bases	measured	accession-spike Jam screening measurement; source: accession-spike-v1/J01749.1/local_balanced_t8_cold.json
accession_spike	J01749.1/threads=8;cache=process-cold	metadata_requests	88	requests	measured	resource metric; source: accession-spike-v1/J01749.1/local_balanced_t8_cold.json
accession_spike	J01749.1/threads=8;cache=process-cold	partial_alignment_recovery	NA	fraction	unavailable	reported recovery 0/0; denominator is zero; source: accession-spike-v1/J01749.1/local_balanced_t8_cold.json
accession_spike	J01749.1/threads=8;cache=process-cold	partial_candidate_recovery	NA	fraction	unavailable	reported recovery 0/0; denominator is zero; source: accession-spike-v1/J01749.1/local_balanced_t8_cold.json
accession_spike	J01749.1/threads=8;cache=process-cold	peak_rss_kib	170176	KiB	measured	accession-spike Jam screening measurement; source: accession-spike-v1/J01749.1/local_balanced_t8_cold.json
accession_spike	J01749.1/threads=8;cache=process-cold	range_requests	82	requests	measured	resource metric; source: accession-spike-v1/J01749.1/local_balanced_t8_cold.json
accession_spike	J01749.1/threads=8;cache=process-cold	requested_bytes	22390624	bytes	measured	resource metric; source: accession-spike-v1/J01749.1/local_balanced_t8_cold.json
accession_spike	J01749.1/threads=8;cache=process-cold	returned_bytes	22390624	bytes	measured	resource metric; source: accession-spike-v1/J01749.1/local_balanced_t8_cold.json
accession_spike	J01749.1/threads=8;cache=process-cold	reverse_complement_alignment_recovery	1	fraction	measured	reported recovery 1/1; source: accession-spike-v1/J01749.1/local_balanced_t8_cold.json
accession_spike	J01749.1/threads=8;cache=process-cold	reverse_complement_candidate_recovery	1	fraction	measured	reported recovery 1/1; source: accession-spike-v1/J01749.1/local_balanced_t8_cold.json
accession_spike	J01749.1/threads=8;cache=process-cold	short_fragment_alignment_recovery	1	fraction	measured	reported recovery 1/1; source: accession-spike-v1/J01749.1/local_balanced_t8_cold.json
accession_spike	J01749.1/threads=8;cache=process-cold	short_fragment_candidate_recovery	1	fraction	measured	reported recovery 1/1; source: accession-spike-v1/J01749.1/local_balanced_t8_cold.json
accession_spike	J01749.1/threads=8;cache=process-cold	split_overlap_alignment_recovery	NA	fraction	unavailable	reported recovery 0/0; denominator is zero; source: accession-spike-v1/J01749.1/local_balanced_t8_cold.json
accession_spike	J01749.1/threads=8;cache=process-cold	split_overlap_candidate_recovery	NA	fraction	unavailable	reported recovery 0/0; denominator is zero; source: accession-spike-v1/J01749.1/local_balanced_t8_cold.json
accession_spike	J01749.1/threads=8;cache=process-cold	system_seconds	0.037663	seconds	measured	accession-spike Jam screening measurement; source: accession-spike-v1/J01749.1/local_balanced_t8_cold.json
accession_spike	J01749.1/threads=8;cache=process-cold	user_seconds	0.111334	seconds	measured	accession-spike Jam screening measurement; source: accession-spike-v1/J01749.1/local_balanced_t8_cold.json
accession_spike	J01749.1/threads=8;cache=process-cold	wall_seconds	0.0736434939972	seconds	measured	accession-spike Jam screening measurement; source: accession-spike-v1/J01749.1/local_balanced_t8_cold.json
accession_spike	NC_008272.1	truth_rows	2	rows	measured	truth classes: exact, partial; source: accession-spike-v1/source/truth.tsv
accession_spike	NC_008272.1/threads=1;cache=process-cold	alignment_count	6	alignments	measured	accession-spike Jam screening measurement; source: accession-spike-v1/NC_008272.1/local_balanced_t1_cold.json
accession_spike	NC_008272.1/threads=1;cache=process-cold	cache_bytes	6303523	bytes	measured	resource metric; source: accession-spike-v1/NC_008272.1/local_balanced_t1_cold.json
accession_spike	NC_008272.1/threads=1;cache=process-cold	cache_hits	846	requests	measured	resource metric; source: accession-spike-v1/NC_008272.1/local_balanced_t1_cold.json
accession_spike	NC_008272.1/threads=1;cache=process-cold	cache_misses	24	requests	measured	resource metric; source: accession-spike-v1/NC_008272.1/local_balanced_t1_cold.json
accession_spike	NC_008272.1/threads=1;cache=process-cold	candidate_count	3	candidates	measured	accession-spike Jam screening measurement; source: accession-spike-v1/NC_008272.1/local_balanced_t1_cold.json
accession_spike	NC_008272.1/threads=1;cache=process-cold	coverage_mean	0.440051731852	fraction	measured	accession-spike Jam screening measurement; source: accession-spike-v1/NC_008272.1/local_balanced_t1_cold.json
accession_spike	NC_008272.1/threads=1;cache=process-cold	decoded_bytes	16231151	bytes	measured	resource metric; source: accession-spike-v1/NC_008272.1/local_balanced_t1_cold.json
accession_spike	NC_008272.1/threads=1;cache=process-cold	exact_alignment_recovery	1	fraction	measured	reported recovery 1/1; source: accession-spike-v1/NC_008272.1/local_balanced_t1_cold.json
accession_spike	NC_008272.1/threads=1;cache=process-cold	exact_candidate_recovery	1	fraction	measured	reported recovery 1/1; source: accession-spike-v1/NC_008272.1/local_balanced_t1_cold.json
accession_spike	NC_008272.1/threads=1;cache=process-cold	gap_bases	91355	bases	measured	accession-spike Jam screening measurement; source: accession-spike-v1/NC_008272.1/local_balanced_t1_cold.json
accession_spike	NC_008272.1/threads=1;cache=process-cold	largest_gap	47102	bases	measured	accession-spike Jam screening measurement; source: accession-spike-v1/NC_008272.1/local_balanced_t1_cold.json
accession_spike	NC_008272.1/threads=1;cache=process-cold	metadata_requests	864	requests	measured	resource metric; source: accession-spike-v1/NC_008272.1/local_balanced_t1_cold.json
accession_spike	NC_008272.1/threads=1;cache=process-cold	partial_alignment_recovery	1	fraction	measured	reported recovery 1/1; source: accession-spike-v1/NC_008272.1/local_balanced_t1_cold.json
accession_spike	NC_008272.1/threads=1;cache=process-cold	partial_candidate_recovery	1	fraction	measured	reported recovery 1/1; source: accession-spike-v1/NC_008272.1/local_balanced_t1_cold.json
accession_spike	NC_008272.1/threads=1;cache=process-cold	peak_rss_kib	488004	KiB	measured	accession-spike Jam screening measurement; source: accession-spike-v1/NC_008272.1/local_balanced_t1_cold.json
accession_spike	NC_008272.1/threads=1;cache=process-cold	range_requests	858	requests	measured	resource metric; source: accession-spike-v1/NC_008272.1/local_balanced_t1_cold.json
accession_spike	NC_008272.1/threads=1;cache=process-cold	requested_bytes	22390624	bytes	measured	resource metric; source: accession-spike-v1/NC_008272.1/local_balanced_t1_cold.json
accession_spike	NC_008272.1/threads=1;cache=process-cold	returned_bytes	22390624	bytes	measured	resource metric; source: accession-spike-v1/NC_008272.1/local_balanced_t1_cold.json
accession_spike	NC_008272.1/threads=1;cache=process-cold	reverse_complement_alignment_recovery	NA	fraction	unavailable	reported recovery 0/0; denominator is zero; source: accession-spike-v1/NC_008272.1/local_balanced_t1_cold.json
accession_spike	NC_008272.1/threads=1;cache=process-cold	reverse_complement_candidate_recovery	NA	fraction	unavailable	reported recovery 0/0; denominator is zero; source: accession-spike-v1/NC_008272.1/local_balanced_t1_cold.json
accession_spike	NC_008272.1/threads=1;cache=process-cold	short_fragment_alignment_recovery	1	fraction	measured	reported recovery 1/1; source: accession-spike-v1/NC_008272.1/local_balanced_t1_cold.json
accession_spike	NC_008272.1/threads=1;cache=process-cold	short_fragment_candidate_recovery	1	fraction	measured	reported recovery 1/1; source: accession-spike-v1/NC_008272.1/local_balanced_t1_cold.json
accession_spike	NC_008272.1/threads=1;cache=process-cold	split_overlap_alignment_recovery	NA	fraction	unavailable	reported recovery 0/0; denominator is zero; source: accession-spike-v1/NC_008272.1/local_balanced_t1_cold.json
accession_spike	NC_008272.1/threads=1;cache=process-cold	split_overlap_candidate_recovery	NA	fraction	unavailable	reported recovery 0/0; denominator is zero; source: accession-spike-v1/NC_008272.1/local_balanced_t1_cold.json
accession_spike	NC_008272.1/threads=1;cache=process-cold	system_seconds	0.091475	seconds	measured	accession-spike Jam screening measurement; source: accession-spike-v1/NC_008272.1/local_balanced_t1_cold.json
accession_spike	NC_008272.1/threads=1;cache=process-cold	user_seconds	1.178494	seconds	measured	accession-spike Jam screening measurement; source: accession-spike-v1/NC_008272.1/local_balanced_t1_cold.json
accession_spike	NC_008272.1/threads=1;cache=process-cold	wall_seconds	1.292186492	seconds	measured	accession-spike Jam screening measurement; source: accession-spike-v1/NC_008272.1/local_balanced_t1_cold.json
accession_spike	NC_008272.1/threads=8;cache=process-cold	alignment_count	6	alignments	measured	accession-spike Jam screening measurement; source: accession-spike-v1/NC_008272.1/local_balanced_t8_cold.json
accession_spike	NC_008272.1/threads=8;cache=process-cold	cache_bytes	6303523	bytes	measured	resource metric; source: accession-spike-v1/NC_008272.1/local_balanced_t8_cold.json
accession_spike	NC_008272.1/threads=8;cache=process-cold	cache_hits	846	requests	measured	resource metric; source: accession-spike-v1/NC_008272.1/local_balanced_t8_cold.json
accession_spike	NC_008272.1/threads=8;cache=process-cold	cache_misses	24	requests	measured	resource metric; source: accession-spike-v1/NC_008272.1/local_balanced_t8_cold.json
accession_spike	NC_008272.1/threads=8;cache=process-cold	candidate_count	3	candidates	measured	accession-spike Jam screening measurement; source: accession-spike-v1/NC_008272.1/local_balanced_t8_cold.json
accession_spike	NC_008272.1/threads=8;cache=process-cold	coverage_mean	0.440051731852	fraction	measured	accession-spike Jam screening measurement; source: accession-spike-v1/NC_008272.1/local_balanced_t8_cold.json
accession_spike	NC_008272.1/threads=8;cache=process-cold	decoded_bytes	16231151	bytes	measured	resource metric; source: accession-spike-v1/NC_008272.1/local_balanced_t8_cold.json
accession_spike	NC_008272.1/threads=8;cache=process-cold	exact_alignment_recovery	1	fraction	measured	reported recovery 1/1; source: accession-spike-v1/NC_008272.1/local_balanced_t8_cold.json
accession_spike	NC_008272.1/threads=8;cache=process-cold	exact_candidate_recovery	1	fraction	measured	reported recovery 1/1; source: accession-spike-v1/NC_008272.1/local_balanced_t8_cold.json
accession_spike	NC_008272.1/threads=8;cache=process-cold	gap_bases	91355	bases	measured	accession-spike Jam screening measurement; source: accession-spike-v1/NC_008272.1/local_balanced_t8_cold.json
accession_spike	NC_008272.1/threads=8;cache=process-cold	largest_gap	47102	bases	measured	accession-spike Jam screening measurement; source: accession-spike-v1/NC_008272.1/local_balanced_t8_cold.json
accession_spike	NC_008272.1/threads=8;cache=process-cold	metadata_requests	864	requests	measured	resource metric; source: accession-spike-v1/NC_008272.1/local_balanced_t8_cold.json
accession_spike	NC_008272.1/threads=8;cache=process-cold	partial_alignment_recovery	1	fraction	measured	reported recovery 1/1; source: accession-spike-v1/NC_008272.1/local_balanced_t8_cold.json
accession_spike	NC_008272.1/threads=8;cache=process-cold	partial_candidate_recovery	1	fraction	measured	reported recovery 1/1; source: accession-spike-v1/NC_008272.1/local_balanced_t8_cold.json
accession_spike	NC_008272.1/threads=8;cache=process-cold	peak_rss_kib	565460	KiB	measured	accession-spike Jam screening measurement; source: accession-spike-v1/NC_008272.1/local_balanced_t8_cold.json
accession_spike	NC_008272.1/threads=8;cache=process-cold	range_requests	858	requests	measured	resource metric; source: accession-spike-v1/NC_008272.1/local_balanced_t8_cold.json
accession_spike	NC_008272.1/threads=8;cache=process-cold	requested_bytes	22390624	bytes	measured	resource metric; source: accession-spike-v1/NC_008272.1/local_balanced_t8_cold.json
accession_spike	NC_008272.1/threads=8;cache=process-cold	returned_bytes	22390624	bytes	measured	resource metric; source: accession-spike-v1/NC_008272.1/local_balanced_t8_cold.json
accession_spike	NC_008272.1/threads=8;cache=process-cold	reverse_complement_alignment_recovery	NA	fraction	unavailable	reported recovery 0/0; denominator is zero; source: accession-spike-v1/NC_008272.1/local_balanced_t8_cold.json
accession_spike	NC_008272.1/threads=8;cache=process-cold	reverse_complement_candidate_recovery	NA	fraction	unavailable	reported recovery 0/0; denominator is zero; source: accession-spike-v1/NC_008272.1/local_balanced_t8_cold.json
accession_spike	NC_008272.1/threads=8;cache=process-cold	short_fragment_alignment_recovery	1	fraction	measured	reported recovery 1/1; source: accession-spike-v1/NC_008272.1/local_balanced_t8_cold.json
accession_spike	NC_008272.1/threads=8;cache=process-cold	short_fragment_candidate_recovery	1	fraction	measured	reported recovery 1/1; source: accession-spike-v1/NC_008272.1/local_balanced_t8_cold.json
